id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review
12382767,Great studio view Pool Palermo Soho,24715479,Gwenole,,Palermo,-34.582432,-58.424789,Entire home/apt,7697,1,1,2016-04-25
12406072,Excellent Apartment in BELGRANO!,67086449,Rodrigo,,Colegiales,-34.5676,-58.454739,Entire home/apt,1444,10,21,2019-10-19
12406451,Double bed or 2 singles: kitchen + Laundry,3381459,NattyDiffi,,Villa Crespo,-34.592918,-58.444721,Private room,2254,5,70,2018-01-12
12406605,Beatiuful Apartment in Nuñez,66509363,Lucía,,Belgrano,-34.5499,-58.45322,Entire home/apt,6253,4,0,
12407085,Room in flat shared!,4191868,Piso Compartido Buenos Aires,,Monserrat,-34.617359,-58.380421,Private room,962,7,3,2018-03-31
12407416,Sunny room in City Centre!,4191868,Piso Compartido Buenos Aires,,Monserrat,-34.6157,-58.380348,Private room,962,15,1,2018-12-04
12428008,Apartamento zona Recoleta. Excelente ubicación.,67224416,Andres,,Recoleta,-34.59169,-58.38802,Entire home/apt,3175,1,7,2018-11-20
12432847,Private Toilet - Great Location! Belgrano,7858891,Maria Sol,,Nuñez,-34.554401,-58.46265,Private room,1154,3,20,2019-04-20
12442204,Charming apt in the Heart of Recoleta,10913499,Sol,,Recoleta,-34.586979,-58.3964,Entire home/apt,6927,112,61,2020-01-04
12445203,Aparta. para 3 personas en Recoleta,55553719,For Rent Argentina,,Recoleta,-34.59013,-58.403179,Entire home/apt,5195,1,1,2018-11-10
12445626,Loft en el centro para 4 personas.,55553719,For Rent Argentina,,Retiro,-34.591831,-58.37999,Entire home/apt,3656,7,3,2016-08-08
12451209,Palermo Hollywood luxury duplex,24715479,Gwenole,,Palermo,-34.581779,-58.433319,Entire home/apt,10678,1,0,
12451998,Departamento Alegria en Palermo SOHO,3095230,Manuel,,Palermo,-34.58102,-58.425579,Entire home/apt,2886,7,4,2019-02-23
12452602,Hermoso triplex en Soho terraza 6 a 7 pasajeros.,49480723,Delia Concepcion,,Palermo,-34.587391,-58.433842,Entire home/apt,14430,1,4,2019-10-06
12452669,"Duplex, parrilla & patio. Recoleta",67373581,Marcela,,Recoleta,-34.58852,-58.395142,Entire home/apt,6542,30,0,
12455940,From the sky of Buenos Aires.,67262620,Carlos,,San Nicolas,-34.603519,-58.378422,Entire home/apt,3367,1,194,2019-12-11
12465989,Amazing Apartment in the heart of Buenos Aires,66112655,Lucia,,Palermo,-34.58136,-58.407619,Entire home/apt,1347,4,33,2020-02-05
12468260,Mono-ambiente con terraz en palermo,1653462,Andrea Alicia,,Palermo,-34.57497,-58.437721,Entire home/apt,1443,4,7,2018-11-22
12473938,Light and spacious Loft in BA,66645903,Martin,,Palermo,-34.57473,-58.43943,Entire home/apt,5387,3,0,
12482796,Recoleta's Apt in Premium Location,6645660,Estrella,,Recoleta,-34.593571,-58.388039,Entire home/apt,9620,7,0,
12522591,"Great apartment, excelent location",67831342,Marco Javier,,San Nicolas,-34.600441,-58.37949,Private room,962,180,1,2018-01-24
12530838,KOHLI-HOUSE LA TORRE DE LA PRINCESA,10533266,Emilio,,Constitucion,-34.618568,-58.378201,Entire home/apt,1444,2,14,2019-01-09
12534895,Cozy & Affordable 2 BR in Palermo,5632049,John,,Colegiales,-34.58157,-58.444851,Entire home/apt,6253,3,9,2020-02-03
12536436,Stunning Studio best location,5632049,John,,Recoleta,-34.59383,-58.400879,Entire home/apt,7216,7,4,2018-12-17
12538014,Your home in BA,27235200,Betsabe,,Palermo,-34.568661,-58.443279,Shared room,960,3,0,
12540717,Cómodo Apartment entre el Botánico y el Alto,34304572,Vanina,,Palermo,-34.583279,-58.41452,Entire home/apt,2117,3,14,2020-03-07
12545413,Habitación luminosa en la zona de Belgrano,2566933,Aida,,Belgrano,-34.561161,-58.454659,Private room,2694,2,25,2019-09-29
12546408,Cómoda habitación privada. Pleno  Centro,67992497,Cristina,,San Nicolas,-34.599838,-58.37664,Private room,5223,2,70,2018-04-29
12546504,Habitación privada grande. Pleno Centro,67992497,Cristina,,San Nicolas,-34.599911,-58.376591,Private room,4811,2,63,2017-05-15
12554822,"Luxury apartment in Palermo, Bs As",67862627,Mark,,Palermo,-34.579762,-58.42905,Entire home/apt,5292,3,3,2019-01-04
12555147,"Cozy room in minimalist, vintage furnished house",33207495,Sidney,,Coghlan,-34.561531,-58.469261,Private room,1924,3,0,
12562738,Hermoso departamento en Colegiales,4587365,Nicolas,,Colegiales,-34.57951,-58.453251,Entire home/apt,1539,3,21,2019-04-05
12564435,Dorm. baño privado en Belgrano,43302054,Manuel,,Belgrano,-34.561031,-58.44886,Private room,962,10,3,2019-03-28
12566806,Monoambiente a 1 cuadra de peatonal Florida,49480723,Delia Concepcion,,Retiro,-34.59774,-58.372559,Entire home/apt,3848,1,3,2019-10-13
12591138,"ROOM IN PALERMO, EXCELLENT AREA !",60229726,Fernanda,,Almagro,-34.600651,-58.418591,Private room,1347,2,19,2018-04-07
12599178,Cozy retreat in Palermo,13586168,Mariela,,Recoleta,-34.584499,-58.40556,Entire home/apt,4811,7,0,
12601728,Habitación privada en Recoleta,68386568,Gervasio,,Recoleta,-34.592739,-58.391109,Private room,1526,1,6,2020-02-16
12606651,38 sqmts Apartment with Amazing View,1554264,Recepcionistas,,Monserrat,-34.611992,-58.381531,Entire home/apt,2886,1,34,2017-12-25
12606763,ESPECTACULAR DEPARTAMENTO !!!,68506633,Efrain,,Recoleta,-34.593121,-58.394379,Entire home/apt,4500,10,4,2016-07-30
12625410,Belgrano full flat very cozy 4you,22807925,Nicolas,,Colegiales,-34.56889,-58.44762,Entire home/apt,3656,3,0,
12625771,Quiet and Comfortable Home,24124144,Tomas,,Villa Crespo,-34.596008,-58.445831,Entire home/apt,3367,3,0,
12628189,===== Sunny Penthouse & Private Terrace =====,66582759,Mario,,Villa Urquiza,-34.56963,-58.486351,Entire home/apt,2158,28,9,2021-05-21
12650299,"Modern Studio, Palermo Hollywood",62394448,Atempo,,Palermo,-34.58231,-58.44302,Private room,9139,4,5,2017-04-15
12654072,studio full,27118244,Alberto José,,Recoleta,-34.591572,-58.40992,Entire home/apt,1511,3,1,2019-10-17
12654383,Apartment in the heart of Palermo SoHo-PzaSerrano,68155594,Guillermo,,Palermo,-34.584831,-58.424198,Entire home/apt,3157,4,54,2020-02-27
12656364,APART. AVENIDA DE MAYO -CENTRO -WI-FI,14199716,Cristina,,Monserrat,-34.610691,-58.38448,Entire home/apt,1182,7,18,2017-01-21
12656388,Comodo depto. Buena ubicacion!!!,68593802,Lautaro,,Monserrat,-34.616459,-58.382439,Private room,2886,1,16,2018-08-03
12669082,Lindo Studio amoblado,7786587,Maximiliano,,San Nicolas,-34.606258,-58.383629,Entire home/apt,1600,7,0,
12669515,Perfect room for 1 or 2!!,68836919,Gloria Elisa,,Villa Ortuzar,-34.57951,-58.462849,Shared room,962,30,0,
12678311,Amplio y luminoso Apto en Núñez,32265890,Maria Eugenia,,Nuñez,-34.552551,-58.458302,Private room,5772,3,0,
12680639,Private Room+ Bathroom+ Excellent location!!,41521104,Silvia,,Almagro,-34.61816,-58.42662,Private room,1732,2,89,2019-07-28
12681797,Lo mejor  de Recoleta,50749395,Alejandro,,Recoleta,-34.587841,-58.399521,Entire home/apt,3656,3,19,2019-07-17
12682584,"Las Cañitas, la experiencia porteña",50749395,Alejandro,,Palermo,-34.562531,-58.440022,Entire home/apt,3752,3,33,2018-09-24
12696600,Private room in Palermo,32131239,Leandro,,Palermo,-34.573711,-58.438751,Private room,962,1,1,2020-03-15
12705538,Modern & cozy apartment in Palermo!,63939416,Mariela,,Palermo,-34.576679,-58.424492,Entire home/apt,1870,1,367,2020-03-04
12706117,Alquilo Depto. en forma Temporaria 2do Piso,35506778,Pedro,,Palermo,-34.577808,-58.438122,Entire home/apt,5676,1,44,2017-12-18
12708216,1 Ambiente Amueblado,62691983,Claudio,,Balvanera,-34.617241,-58.40226,Entire home/apt,1450,5,9,2018-03-15
12709219,Apt 2 pièces très lumineux à Palermo Buenos Aires,34095956,Isabelle Mendoza,,Palermo,-34.589882,-58.419472,Entire home/apt,1635,30,1,2017-08-15
12710716,"Privado,silencioso,luminoso comodo",69098574,Roxy,,Palermo,-34.595531,-58.422138,Entire home/apt,4948,2,32,2016-06-20
12715621,"Seguro,privado y muy luminoso!",69098574,Roxy,,Palermo,-34.595531,-58.422138,Entire home/apt,5429,2,29,2018-01-04
12731956,Tranquil single room in Recoleta,14503305,Fernando,,Recoleta,-34.587502,-58.386921,Private room,3752,29,1,2016-06-19
12733194,Petit hotel la casa de Justo,65788950,Petit Hotel,,Monserrat,-34.609581,-58.388828,Private room,5291,1,2,2016-11-28
12733625,Apartamento 4 huespedes Recoleta,2638586,Maria Laura,,Recoleta,-34.58638,-58.400581,Entire home/apt,3407,60,1,2017-01-27
12737121,Cosy & quiet 1 BR apt Palermo Soho,24715479,Gwenole,,Palermo,-34.58725,-58.421082,Entire home/apt,4810,1,0,
12740125,"Abasto studio w/balcony, 9th floor, Corrientes Ave",31748948,Esteban,,Balvanera,-34.60416,-58.4072,Entire home/apt,1732,7,25,2016-05-23
12748942,BYBLOS Palermo Soho Studio,66041997,Lucas,,Palermo,-34.590012,-58.424622,Entire home/apt,4500,1,2,2018-09-29
12754026,"Hotel Milan, cerca de todo!",69374290,Hotel,,San Nicolas,-34.60577,-58.390369,Private room,2500,1,4,2017-10-13
12754901,SOLER APARTMENTS I,10832119,Ari,,Palermo,-34.580639,-58.43541,Entire home/apt,1154,2,122,2020-01-21
12755279,Hermoso depto de categoria,7786587,Maximiliano,,Palermo,-34.57489,-58.424091,Entire home/apt,3000,28,0,
12764964,Private room in Recoleta!,69449706,Pablo,,Recoleta,-34.59409,-58.413551,Private room,1443,1,0,
12775075,Recoleta Studio terrace garden view,12264930,Laura Liliana,,Recoleta,-34.592121,-58.391449,Entire home/apt,6735,1,0,
12789669,Swimming  pool & balcony Studio in Tango Palermo,14313118,Magdalena,,Palermo,-34.59314,-58.428631,Entire home/apt,1443,1,204,2019-08-12
12790544,Alquiler Habitacion grande en piso compartido,69638518,Cintia,,Constitucion,-34.617561,-58.377708,Private room,960,7,1,2016-05-28
12791562,Private room at Casa Humboldt,66060472,Leonardo,,Palermo,-34.58815,-58.437229,Private room,1635,3,5,2018-07-02
12792442,Single room with private bathroom,17965177,Lina,,San Telmo,-34.619678,-58.376041,Private room,1703,3,1,2018-05-22
12792914,Big Room in San Telmo!,52343073,Isabel,,San Telmo,-34.621651,-58.375641,Private room,962,2,10,2016-11-03
12795357,Habitación compartida muy luminosa para mujeres!,69686687,Mariana,,Balvanera,-34.616581,-58.402451,Shared room,962,1,5,2017-02-21
12795525,San Telmo 2 dorm frente a Mafalda.,42388196,Maria,,Monserrat,-34.615639,-58.371819,Entire home/apt,9624,7,1,2016-10-05
12796119,Apartamento con acogedor patio en Recoleta!,42388196,Maria,,Recoleta,-34.591129,-58.40847,Entire home/apt,9620,7,0,
12797358,Recoleta 2 dorm espectacular vista,42388196,Maria,,Recoleta,-34.588509,-58.401131,Entire home/apt,12507,7,0,
12805107,"Palermo Hollywood, Fitz Roy 2000 GR",23525725,Guillermo,,Palermo,-34.58007,-58.432049,Entire home/apt,4202,30,27,2018-09-28
12824010,⚽ Palermo Upscale Tower w/ pool and luggage check,5268363,Marcos,,Palermo,-34.582939,-58.433128,Entire home/apt,7023,3,82,2020-01-05
12824965,Hermoso depto con amenities,7786587,Maximiliano,,Recoleta,-34.594959,-58.393501,Entire home/apt,2100,30,0,
12826894,Hermoso depto de 1 dormitorio,7786587,Maximiliano,,San Nicolas,-34.6031,-58.390839,Entire home/apt,2500,28,0,
12827238,Design flat and private roof in San Telmo,49180805,Jose Ignacio,,San Telmo,-34.618832,-58.37664,Entire home/apt,5772,10,0,
12827792,Rustique Place,69397555,Lucila,,Retiro,-34.59478,-58.383018,Entire home/apt,3752,90,31,2017-05-24
12828085,Excelent View & Location in Palermo,31935461,Andrés,,Palermo,-34.582039,-58.402199,Entire home/apt,19048,5,1,2016-05-20
12828804,Departamento Amigable de Colegiales,26813063,Ana,,Colegiales,-34.573349,-58.455151,Entire home/apt,3175,2,0,
12829141,"Best Location of Palermo Park View, Available!",70008213,Gastón,,Palermo,-34.576061,-58.42033,Entire home/apt,2886,2,50,2018-03-08
12833550,Sunny and neat Studio in Recoleta,6519137,Catalina,,Recoleta,-34.595379,-58.395489,Entire home/apt,4811,180,1,2016-06-21
12833940,SOLER APARTMENTS II,10832119,Ari,,Palermo,-34.579731,-58.435349,Entire home/apt,1347,2,157,2020-09-25
12852052,Spectacular and New - Palermo Soho,24715479,Gwenole,,Palermo,-34.581139,-58.42458,Entire home/apt,7601,1,1,2016-05-24
12863544,Duplex moderno con balcón c/ parrilla zona Rosedal,70321327,Alexis,,Palermo,-34.575191,-58.42189,Entire home/apt,3367,7,0,
12864488,PENTHOUSE CUPULA. San Telmo,68850157,Carla,,Monserrat,-34.610931,-58.374168,Entire home/apt,33670,30,0,
12866755,STUDIO IN TOP LOCATION!,70349030,Marina,,Recoleta,-34.59399,-58.391689,Entire home/apt,1787,15,69,2020-08-01
12871580,COSY & CHARMING APT. IN RECOLETA,2794693,Laura,,Recoleta,-34.593781,-58.406239,Entire home/apt,2405,2,25,2019-08-16
12872030,Excellent apartment in Palermo!!,24208712,Nicole Y Ezequiel,,Palermo,-34.568371,-58.435951,Entire home/apt,2886,15,250,2019-11-21
12878526,"Buenos Aires, Puerto Madero, Departamento moderno",23268100,Marco,,Puerto Madero,-34.622238,-58.362461,Entire home/apt,2790,7,18,2017-01-03
12882294,Del Pilar Ap,21769599,Cristina,,Retiro,-34.592529,-58.3853,Entire home/apt,4329,2,5,2018-06-10
12890118,Palermo,63719302,Silvia,,Palermo,-34.589279,-58.43465,Private room,1251,3,5,2018-02-10
12891671,Apartment in Puerto Madero,70580160,Eduardo,,Puerto Madero,-34.616581,-58.362331,Entire home/apt,2873,2,58,2019-09-26
12898623,"Nice apartment, perfect location!",70646074,Julieta,,San Nicolas,-34.604389,-58.388771,Entire home/apt,1400,2,69,2019-02-18
12899468,Departamento Antiguo en Recoleta,70320764,Santiago,,Recoleta,-34.591709,-58.404301,Entire home/apt,2981,2,28,2019-12-01
12900361,Exclusivo departamento en Recoleta,21730279,Silvia,,Recoleta,-34.593929,-58.389118,Entire home/apt,3848,4,10,2020-11-01
12901812,Cool Apartment un Cañitas,15466789,Juan,,Palermo,-34.564751,-58.43679,Entire home/apt,8177,7,0,
12904952,Depto  2 amb. A la calle 6 * piso,70712464,Monica Liliana,,Colegiales,-34.566818,-58.4515,Entire home/apt,3463,1,50,2018-09-24
12911267,Moderno apartamento para 3 personas,55553719,For Rent Argentina,,Palermo,-34.5737,-58.440361,Entire home/apt,9139,1,0,
12916111,"Comfortable Studio in Palermo, BA",70829681,Raúl Armando,,Palermo,-34.594452,-58.42905,Entire home/apt,2405,2,41,2018-11-18
12931023,Departamentos Av. Corrientes 1438,70823870,Olga,,San Nicolas,-34.604988,-58.385941,Entire home/apt,4810,4,2,2017-07-30
12931914,"Privado,luminoso y cómodo!",69098574,Roxy,,Palermo,-34.595482,-58.422081,Entire home/apt,3086,2,29,2018-09-03
12941531,Apartamento en Palermo c/ Amenities,55553719,For Rent Argentina,,Palermo,-34.581951,-58.42429,Entire home/apt,4522,3,5,2017-03-01
12948830,Palermo Soho Studio / Very Cosy Design,319901,Ralf,,Palermo,-34.58313,-58.424278,Entire home/apt,5773,4,13,2018-01-04
12950892,Epico Recoleta Hotel - Standard room,71150934,Epico Recoleta,,Recoleta,-34.589211,-58.400318,Hotel room,2732,3,3,2016-12-30
12951260,"Beautiful Studio at Puerto Madero, pool, wifi free",905561,Ale,,San Telmo,-34.615742,-58.36676,Entire home/apt,2887,7,44,2019-03-13
12952921,Entire apartment 70 m2 Pools and Amenities Luxury,71101875,Ana,,Barracas,-34.630611,-58.377022,Entire home/apt,12857,3,6,2019-08-07
12954997,IQ Melo Recoleta 3,71196014,Pepe Y Carli,,Recoleta,-34.592659,-58.392189,Entire home/apt,2501,2,179,2019-04-01
12966752,Casa Brit - amazing english house in Belgrano R,71318621,Alejandro,,Belgrano,-34.572701,-58.466728,Entire home/apt,67244,7,2,2019-12-16
12968679,HABITACIÓN  EN  ZONA DE MILONGAS EN PALERMO,55033997,Antonio Jose,,Palermo,-34.590221,-58.434799,Private room,2405,2,1,2018-05-03
12968942,HABITACIÓN  EN TERRAZA SERRANO (ZONA DE TANGO),55033997,Antonio Jose,,Villa Crespo,-34.591679,-58.436169,Private room,2405,2,4,2017-12-18
12968972,NEW TRENDY SUNNY apt in Recoleta!!! Pool+ Barbecue,71326452,María Lucía,,Recoleta,-34.585789,-58.403751,Entire home/apt,1526,4,78,2019-06-22
12970994,Enjoy Buenos Aires in a cozy apartment w/balcony,10584033,Paula,,Palermo,-34.570301,-58.432011,Entire home/apt,2405,6,47,2021-03-14
12997356,Palermo Soho Studio with amazing Rooftop Pool,20583018,Emanuel,,Palermo,-34.581532,-58.423939,Entire home/apt,1924,7,228,2020-01-17
13000492,"Lindísimo departamento, solo para exigentes!!",55829298,Natalia,,Retiro,-34.59248,-58.379318,Entire home/apt,4810,1,0,
13001102,Parisian chic in Buenos Aires - LA ISLA/RECOLETA,21683028,Geoffroy,,Recoleta,-34.586479,-58.399021,Entire home/apt,18761,3,83,2020-01-24
13004883,Beautiful Apt in privileged street in Alto Palermo,71716199,Sergio,,Palermo,-34.590248,-58.412331,Entire home/apt,4811,7,8,2018-12-31
13006733,Sunny Hip Dome-Loft with 2 Private Terraces,63938980,Fernando,,San Telmo,-34.61668,-58.37064,Entire home/apt,3748,7,2,2020-03-17
13011950,717 Studio I,71793018,Melina,,San Nicolas,-34.601429,-58.391979,Entire home/apt,1732,1,161,2019-08-09
13015811,MAGNIFICENT VIEW - PUERTO MADERO - 39th FLOOR,39939432,Santiago,,Puerto Madero,-34.603889,-58.362549,Entire home/apt,10587,3,45,2018-11-15
13019844,Espectacular 2 amb Puerto Madero,14296885,Claudia,,Puerto Madero,-34.616539,-58.362122,Entire home/apt,4714,3,1,2016-07-22
13026153,Placid and stimulating,176397,Anük,,Recoleta,-34.586658,-58.404301,Entire home/apt,2309,5,11,2018-05-15
13030791,"Edificio antiguo, depto super lindo y luminoso.",72004100,Violeta,,Recoleta,-34.584831,-58.405399,Entire home/apt,8659,2,9,2016-10-26
13037141,PETITE PARIS EN RECOLETA STUDIO,26779869,Karina,,Recoleta,-34.593781,-58.389221,Entire home/apt,5772,4,2,2019-04-20
13037234,Habitación llena de luz en lindo depto. V. Urquiza,72081603,Maria Luz,,Villa Urquiza,-34.576988,-58.486462,Private room,2488,2,5,2017-03-24
13039966,"Cozy flat, fully equipped, in Belgrano, nice area",65127504,Andres,,Belgrano,-34.55629,-58.457142,Entire home/apt,2405,7,20,2021-03-27
13045068,Great Apartament & Centrally Located - DOWNTOWN,72173578,Andrea,,Retiro,-34.597031,-58.374352,Entire home/apt,3367,3,19,2019-02-05
13045140,Puerto Madero Great View!!!,8846579,Alejo,,San Telmo,-34.615929,-58.368439,Entire home/apt,2694,7,13,2017-12-09
13046149,Great flat In Recoleta near everything,1875949,Diego,,Recoleta,-34.591751,-58.398579,Entire home/apt,20204,3,0,
13047770,"Bright Flat in Palermo Soho, Buenos Aires",1289035,Pablo,,Palermo,-34.583408,-58.42804,Entire home/apt,1590,1,146,2020-03-17
13054802,Beautiful Apartment Design in Palermo Hollywood,27218084,Sebas,,Palermo,-34.58009,-58.432819,Entire home/apt,2886,10,29,2019-07-08
13055512,Unique Luxury Apartment Palermo Hollywood,34001426,Josefina,,Palermo,-34.581108,-58.433659,Entire home/apt,7696,3,63,2020-02-15
13057469,Sit out on the Balcony of this Sunny Recoleta Apartment,157553332,Luis Federico (Fede),,Recoleta,-34.592079,-58.398331,Entire home/apt,3848,2,150,2020-03-04
13061596,G&A - Quiet and Cozy Studio in Palermo Hollywood!,8094449,Guillermo,,Palermo,-34.580589,-58.441132,Entire home/apt,2886,4,82,2020-02-20
13064230,Modern and Bright Apt. With Pool in Palermo,62233176,Belén,,Recoleta,-34.594891,-58.4146,Entire home/apt,2457,3,59,2019-04-13
13066433,Good located bright and private room,63248200,Vero,,Caballito,-34.6078,-58.434929,Private room,1924,7,21,2018-08-20
13072383,"Cozy room with a lovely terrace, heart of Palermo",72466955,Merran,,Palermo,-34.58585,-58.442741,Private room,700,5,4,2016-09-19
13074244,"Excellent, very modern One Bedroom - Puerto Madero",1570277,Fernando,,Puerto Madero,-34.622459,-58.360748,Entire home/apt,4521,5,47,2018-09-25
13077873,"Amazing duplex, 2 pools, gym - Palermo Hollywood",24715479,Gwenole,,Palermo,-34.583069,-58.433048,Entire home/apt,11834,1,1,2016-05-28
13077897,Room for one person,13460485,Alicia,,Retiro,-34.593231,-58.37867,Private room,1732,1,19,2018-12-16
13081323,Un departamento único y con alta vibra,72562642,Malena,,Recoleta,-34.598339,-58.388901,Entire home/apt,31746,3,25,2019-06-02
13083184,Encantador departamento en Palermo,72585103,Marianne,,Palermo,-34.577438,-58.41048,Entire home/apt,3271,3,207,2021-01-23
13083217,Confortable apartment in the best zone Recoleta,34206100,Silvia,,Recoleta,-34.592709,-58.397121,Entire home/apt,4522,2,133,2019-12-14
13083396,Depto,72576766,Monica,,Recoleta,-34.590359,-58.394878,Entire home/apt,9140,120,0,
13108266,Beautiful Duplex with balcony in RECOLETA,72518076,Walter,,Recoleta,-34.58844,-58.388062,Entire home/apt,4811,6,1,2017-04-29
13114221,"Elegant Studio, Palermo Hollywood",62394448,Atempo,,Palermo,-34.58107,-58.442261,Private room,9139,4,6,2016-12-05
13116249,Amazing studio in Palermo Zoo view,13834947,Joaquin,,Palermo,-34.57983,-58.415852,Entire home/apt,1786,3,66,2021-03-19
13128712,717 STUDIO II,71793018,Melina,,Balvanera,-34.601479,-58.39304,Entire home/apt,1443,1,254,2018-08-23
13135774,Un 7mo Piso Mágico,73181404,Ayelen,,Villa Crespo,-34.596069,-58.427349,Shared room,1251,1,1,2016-10-28
13139556,Spacious and Modern Apartment in Palermo,20186279,Felisindo,,Palermo,-34.56546,-58.43644,Entire home/apt,4810,3,93,2021-06-13
13140027,"Cosy Apartment in Nuñez, Buenos Aires!",73231117,Francisco,,Nuñez,-34.548939,-58.466358,Entire home/apt,9524,2,17,2017-04-11
13152381,Lovely Stylish new studio. Luxury Tower,535284,Daniela,,Nuñez,-34.549389,-58.468479,Entire home/apt,4521,3,34,2019-03-27
13154162,Apartamento Premium en Bulnes y Av Corrientes,72581287,Mario,,Almagro,-34.602959,-58.417381,Entire home/apt,4040,3,21,2016-12-18
13155253,Habitación en Recoleta,73426390,Maria Martha,,Recoleta,-34.58836,-58.388451,Private room,4329,1,0,
13155542,"Cosy Studio in Barrio Norte, Recoleta.",73065542,Josefina,,Recoleta,-34.594059,-58.399712,Entire home/apt,1251,3,82,2020-01-26
13161305,Lovely and silent apartment with patio in Palermo,73498948,Ludmila,,Palermo,-34.592911,-58.417568,Entire home/apt,2499,7,16,2020-01-06
13161889,"Hab. compartida para 2 personas, en Belgrano Bs As",73502228,Julio,,Belgrano,-34.567799,-58.45863,Shared room,4812,1,0,
13182620,Amazing Balcony in Puerto Madero,11776584,Carmen Liliana,,Puerto Madero,-34.612148,-58.361481,Entire home/apt,11544,3,23,2019-03-05
13182652,Apartamento en Palermo para 6 personas.,55553719,For Rent Argentina,,Palermo,-34.581821,-58.441368,Entire home/apt,2982,90,1,2017-07-27
13187226,Doble twin con baño compartido-Play Hostel Soho,36611231,Alvaro,,Palermo,-34.5863,-58.423962,Hotel room,1732,1,30,2017-01-14
13189480,Luminoso apartamento en Buenos Aires.,55553719,For Rent Argentina,,San Nicolas,-34.606209,-58.390781,Entire home/apt,3848,7,2,2017-07-03
13190309,3Bedrs+8guests quiet&bright Recoleta,36438901,Los Dominguez,,Recoleta,-34.59457,-58.39431,Entire home/apt,9429,3,52,2018-04-08
13193736,"QUIET, COMFORTABLE AND LOT OF LIGHT! 6.6",32101897,Rodolfo Y Narella,,Palermo,-34.595348,-58.422138,Entire home/apt,2886,7,38,2018-04-29
13206102,Excelente apartamento-Puerto Madero/Faena Hotel,12371353,Carla,,Puerto Madero,-34.613579,-58.36079,Entire home/apt,10307,3,17,2021-06-18
13216578,Comodo Apartamento en Buenos Aires,55553719,For Rent Argentina,,San Nicolas,-34.60273,-58.382229,Entire home/apt,3945,5,0,
13218936,Habitación Doble 1 o 2 camas.,28007508,Pollock,,Palermo,-34.588749,-58.428501,Private room,4329,1,2,2018-10-14
13220342,Habitación Triple Matrimonial + 1 cama/Triple Twin,28007508,Pollock,,Palermo,-34.586632,-58.428169,Private room,4810,1,3,2017-09-26
13220930,Sunny Apt in center of BA,35317516,Silvina,,Balvanera,-34.61351,-58.393478,Entire home/apt,1443,1,79,2020-10-27
13221166,Departamento luminoso y hermoso,45829930,Lilian,,Almagro,-34.607891,-58.419651,Entire home/apt,1000,30,2,2017-08-31
13223208,Alquiler Loft San Telmo,74196810,Rental,,Monserrat,-34.612549,-58.37225,Entire home/apt,12512,7,0,
13238797,excelente departamento luminoso apto dos personas,73833627,Nacho,,San Nicolas,-34.603729,-58.391621,Entire home/apt,2982,7,1,2018-01-30
13257308,"Recoleta Sunny apartment. 1 bedrooms, great locat",39092434,Maria,,Recoleta,-34.585651,-58.40073,Private room,1363,4,7,2018-02-14
13260180,Top notch House in Palermo with terrace and patio,1875949,Diego,,Palermo,-34.588879,-58.431992,Entire home/apt,26551,3,4,2019-12-16
13261557,"Palermo Hollywood, great view, double bed and pool",58621958,Gus,,Palermo,-34.582909,-58.44384,Entire home/apt,4329,7,6,2017-04-11
13270611,Unique 3br Penthouse with priv terrace ⭐️⭐️⭐️⭐️⭐️,1875949,Diego,,Palermo,-34.58593,-58.424938,Entire home/apt,38484,4,29,2019-12-24
13273907,"Buenos Aires, Simple Room for one / Cuarto Simple",61278481,Antonia,,Monserrat,-34.611301,-58.384411,Private room,962,3,29,2018-04-23
13276562,Departamentos equipados con excelentes comodidades,74825253,Silvana,,Balvanera,-34.603958,-58.39259,Private room,4425,7,10,2018-03-10
13280084,Studio Apartment in Palermo´s Best Area,52336905,Diego,,Palermo,-34.579491,-58.437061,Entire home/apt,2405,2,171,2020-02-02
13283562,La palmera de babylonia,74873804,Keila,,Saavedra,-34.55304,-58.48304,Private room,1443,2,0,
13294416,Habitación individual c/ escritorio. Just recycled,32630055,Gustavo,,Flores,-34.61974,-58.46933,Private room,1154,1,6,2019-04-18
13294482,Best location in Palermo Soho with amazing view,26988723,Facundo,,Palermo,-34.589008,-58.424381,Entire home/apt,4329,2,235,2020-11-20
13295196,Room with private bathroom,13460485,Alicia,,Retiro,-34.593231,-58.37867,Private room,1635,1,36,2017-10-04
13297923,Chic & Stylish 1 b apt in the heart of Las Cañitas,73225337,Naty,,Palermo,-34.567909,-58.43446,Entire home/apt,5291,2,3,2021-01-24
13298536,Semipiso en Microcentro.,8048818,Hernan,,Monserrat,-34.611359,-58.378422,Private room,1732,6,0,
13309325,One-bedroom apartment in Recoleta's heart.,75202515,Leandro,,Recoleta,-34.58889,-58.39539,Entire home/apt,2405,5,17,2019-01-03
13312866,Habitación individual. Cómoda y luminosa.,78907,Graciela Mónica,,Almagro,-34.599319,-58.4221,Private room,1924,3,8,2016-12-20
13313365,DEPTO NUEVO TOTALMENTE EQUIPADO EN BELGRANO,74883954,Martin,,Belgrano,-34.56073,-58.463692,Entire home/apt,2800,2,38,2018-01-07
13313444,Departamento Estudio en Centro de BA,1248625,Natalia,,San Nicolas,-34.601761,-58.377041,Entire home/apt,3848,1,0,
